galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.mass.einstein_radius,galaxies.lens.mass.slope,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.source.point_0.centre.centre_0,galaxies.source.point_0.centre.centre_1,       log_likelihood,          log_prior,          log_posterior,                weight
              0.008961312946272365,              0.015101902412830362,                1.2134114596991425,      2.1314958091428395,                     0.12277630274480979,                     0.12537254068824796,       0.015835284765223147,       0.029861256584799753,                    0.05561728511403582,                    0.08031598156481366,  -11.580900279090626,  1.013137402970764,    -10.567762876119861,4.6057491187276503e-10
              0.010513761955521679,              0.013358957295139471,                1.2241756430708624,      2.1402900702640366,                     0.11709981579613332,                     0.14885797249162572,       0.022234018205873868,       0.018366166059842433,                    0.06596052838818442,                    0.08984014860880261,  -11.167933775882917, 0.9545267955308905,    -10.213406980352026, 6.960642858175816e-10
              0.004419257705135711,              0.009360149421955932,                1.2303631421838412,      2.0684767886800786,                     0.15004640954802279,                      0.1708756751239013,       0.041167332463729236,         0.0460325878821851,                   0.060017624373843045,                    0.07864995412870734,  -12.261080120692583, 1.1792993065298905,    -11.081780814162693, 2.332931170312087e-10
             -0.007585981244762329,             -0.011002173984792913,                1.1778742488137004,      1.8987769289103926,                     0.11090103550159354,                      0.1258044786939789,        0.03460939015195255,        0.03450912013623218,                    0.03769337937970389,                   0.056318425641296126,   -12.63311941658448, 1.1443295470895996,     -11.48878986949488,1.6081528047312263e-10
             -0.014560941503850561,              -0.03314111525524763,                1.1795594483168026,      1.8519904712693078,                     0.10912127398127103,                     0.13251586324639067,        0.04368534816787234,       0.038607763303739016,                   0.030088565881028085,                    0.03468591885362738,   -9.908944973729085, 1.0844158507984003,     -8.824529122930684,2.4514398453702634e-09
             -0.004312841920958355,             -0.008910022331223505,                1.2060033236986274,       2.009441565858242,                      0.1303174960580759,                      0.1321496086312187,       0.023056550588971894,       0.036289771997508685,                    0.04786466878613101,                    0.06885694122968106,  -11.407328380393619, 1.2186955198320786,     -10.18863286056154, 5.478751410777311e-10
              -0.01596523512947987,              -0.01920238293914701,                1.1736044664436107,      1.8215115258977632,                     0.11889215702202582,                     0.13879732089430638,        0.04910203383895952,        0.04882545050240879,                   0.026965492323304127,                   0.045746479120514424,  -11.162337566794886, 0.9775932363409774,    -10.184744330453908,  6.99970526976372e-10
             -0.010962245748898765,             -0.008087906681539794,                1.2259642932643193,      2.0272243934287104,                     0.15692902163757924,                     0.15195667855081296,        0.02720644954245254,        0.04934449435290017,                   0.048001785966907136,                    0.07459926158766712,  -11.523024436736089, 1.2121705500867253,    -10.310853886649364, 4.880175458884925e-10
            -0.0014617000406814112,            -0.0013495420461923611,                1.2186007760495519,      2.0220027992807776,                     0.13486156226249055,                     0.14549668365913293,       0.035376622196295504,        0.04250506270775752,                     0.0475245639895369,                    0.06833094446749928,  -12.835299179534914, 1.2416752798672674,    -11.593623899667646,1.3137773103879917e-10
               0.00563439698160564,               0.01143513939874993,                 1.206993932683614,      2.0483826524535376,                     0.12003838956363823,                     0.12697898741690838,       0.032483913115793815,        0.03949075836255176,                   0.045653356348376105,                    0.06544893123839847,  -12.031638041209426,  1.250132172428966,     -10.78150586878046, 2.934589469628397e-10
             0.0015995630237478971,              -0.01073377161785039,                 1.203217620448164,      2.0396178205072983,                     0.10359210300857816,                       0.138109598069477,        0.02518851836385146,       0.015648393392842342,                     0.0575827261392268,                    0.06672119236872179,  -10.865096099677945,  1.182583782441991,     -9.682512317235954, 9.422585413533224e-10
             -0.009642310018325186,             -0.008089353579285011,                1.1957816085140225,       1.987355207189755,                     0.12449304313433376,                     0.13180136444514093,       0.023957493275047596,        0.03194368024808249,                    0.04439300968277544,                     0.0685691772764554,  -12.161694190871287, 1.2148794804201941,    -10.946814710451093, 2.576704919736356e-10
             -0.012284168028404466,            0.00038844233181530317,                1.2132257177000447,      2.0902397556705186,                     0.12802419028425086,                     0.12785394305461606,       0.008736996339928017,       0.025814020110676867,                    0.04564295927802938,                    0.08397323393109461,  -13.072755157701222, 1.0865569002798965,    -11.986198257421325, 1.036086311828847e-10
              0.007321036344857836,             -0.012934403817586468,                1.2027010826369287,      1.9523885156444323,                     0.10839773409582104,                     0.16655040531454646,         0.0499565031139098,       0.024539755849710257,                    0.06391498352232747,                   0.061382752501601044,   -11.15665172342851, 1.2366274095078227,     -9.920024313920688, 7.039617858374844e-10
             -0.006438138252861914,             -0.005243601270761444,                1.2157230294589443,      1.9936734578704396,                     0.12641742214660734,                     0.16135654922293802,       0.042996228765296414,       0.035076556435014054,                   0.046401248725753956,                    0.06840405708433121,  -12.464519132961097, 1.2362081227476447,    -11.228311010213453,1.9034851162924707e-10
            -0.0033816870559658565,              0.007666628595601068,                1.2183291787629997,      2.1119310135665095,                     0.09975391236556148,                     0.11165729493546366,       0.010611662806902324,       0.017977587812215444,                    0.04148761092633383,                    0.07767448395298414,  -12.410702107155622, 1.0620110929923887,    -11.348691014163233,2.0087316509944527e-10
              0.015605226910237652,              0.015406773087563408,                1.2283918768960862,      2.1905984150779934,                      0.0910772359391871,                     0.13939411888497558,       0.019165191266233877,       0.005234609717761075,                    0.06591285935520638,                    0.08499715528827669,   -6.694997176671684, 0.7747051316775548,     -5.920292044994129, 2.414811157342551e-08
             -0.013365859971952113,               -0.0207681778702225,                1.2017475856227167,      1.9922801975503976,                      0.1170500919555578,                     0.12616301629297272,        0.02016887634860689,       0.029021280514147103,                   0.039473822902597884,                    0.05826460430600005,   -5.522937978879641, 1.2299590060585652,     -4.292978972821076, 7.796541875729595e-08
               0.00785309194014779,              0.008144815440474998,                1.2385163502976266,       2.198393694485898,                     0.11071452525515987,                      0.1351459007906474,       0.009361431368251608,       0.009528928906652741,                    0.06594348094196975,                    0.08779821140507327,   -7.475600365778778,  0.695519945048856,     -6.780080420729922, 1.106296443432535e-08
             -0.007343577312452188,            -0.0004535605060329564,                 1.204230559924389,      2.0877969643229553,                      0.1046416246424769,                      0.1149900229006516,       0.006264550550350717,        0.01337009695436273,                   0.047344192254158805,                    0.08031690086128011,  -5.4581890683663055, 1.1060333995740808,     -4.352155668792225, 8.318061181730049e-08
            -0.0012246056894748517,              0.010101285349252774,                1.2202700781305822,      2.1349318534790607,                     0.09033316139170383,                     0.12297504627753272,       0.013628340049822434,       0.008041482449460364,                    0.04827455220691315,                    0.08332584508109808,   -4.378058368526755, 0.9870665491810693,     -3.390991819345686, 2.449722624066413e-07
              0.004960279858487104,             -0.009975878290535069,                1.1801912810241435,      1.9147767784659193,                     0.11672842301293723,                     0.14616434154922808,       0.047130150892068734,        0.03989220370033169,                     0.0519073394040658,                    0.05224404949045053,   -6.373134469004629, 1.2165785659400772,     -5.156555903064552,3.3317037040530766e-08
              0.012094497638005464,               0.02009126364080585,                 1.227437230055534,      2.1562531534449807,                     0.11449295595626735,                     0.12899421358465746,       0.022488023626543174,       0.026573709348937644,                    0.05743905754509763,                     0.0777765354381316,   -6.397522736061086, 0.9443526259281048,     -5.453170110132982, 3.251432046354085e-08
              -0.01447550096254598,              -0.00424200613545411,                1.1974391342889983,       2.009677174379404,                     0.12047413683267433,                     0.11539988437652032,        0.01573424313140884,         0.0337775548607265,                    0.03377665693135547,                     0.0711109963387946,   -9.219327013212753, 1.2342264242793113,     -7.985100588933442, 1.934553102026954e-09
            -0.0008436079133134593,              0.007128632603076085,                1.2004418668069659,      2.0345216675902322,                      0.1015901769720311,                     0.12456578571558356,       0.027546954014553267,       0.022461110530377092,                    0.04453709571046387,                    0.07009464934827483,   -8.813424984852283, 1.2204040692904627,      -7.59302091556182,  2.90309779820357e-09
             -0.012755590725200133,             -0.019819682258521334,                 1.190656805057411,      1.9459109385267006,                     0.11471416418734422,                      0.1523420967395078,        0.03672408385399584,        0.02754302698314235,                    0.04313078490882007,                    0.06377132567126916,   -6.926519380701073,  1.202238367020281,     -5.724281013680792,1.9157302552940194e-08
             -0.010678798212985062,              0.003189480474972736,                1.2098562688244305,       2.125769279873142,                     0.10312723184496898,                      0.1074318245164399,       0.006080533373840777,       0.017277361566189114,                    0.03694051135277947,                    0.07709728318939092,   -8.365623220507262, 1.0174412988814876,     -7.348181921625774, 4.542966158005783e-09
             -0.008042685207203448,             -0.009814561463589114,                1.1962232389353527,      1.9461448137858868,                     0.13088236573277529,                     0.15551326690171993,       0.045997969566047375,       0.045724627016304656,                     0.0414143423569052,                    0.05833467008283558,  -6.0390148501089875,  1.255813885260244,     -4.783200964848744,4.6534245685340916e-08
             -0.008571123710730225,              0.009822049691555187,                1.2266657892784592,      2.1542324560152406,                      0.1353952719847282,                     0.11979828951158628,       0.005918700827472636,        0.03199689664158964,                   0.043227090166910495,                    0.08571153476328724,   -8.014379290290224, 0.9084944846324701,    -7.1058848056577535,  6.45480017828267e-09
                0.0043502543761441,              0.017969118446352895,                 1.219473795518018,      2.1758640847527277,                     0.10848558194170245,                       0.111189912224592,       0.010226812661629107,       0.023078861045697643,                     0.0459875928973925,                    0.08066530265587833,     -7.2744447174769, 0.8509617396187071,    -6.4234829778581926,1.3527959807320156e-08
