galaxies.source.pixelization.mesh.weight_power,galaxies.source.pixelization.mesh.weight_floor,galaxies.source.pixelization.regularization.inner_coefficient,galaxies.source.pixelization.regularization.outer_coefficient,galaxies.source.pixelization.regularization.signal_scale,    log_likelihood,         log_prior,     log_posterior,                weight
                           0.14494532731725135,                         0.0009423294505669395,                                          0.02164191241910317,                                       0.00020268834677066277,                                     0.04685683314021005, 5646.236002100247,6041.0893732396235,11687.325375339871, 4.588366805668219e-08
                            0.9144334571122841,                           0.45445289539505695,                                        3.090258790867436e-05,                                       0.00012560686618658435,                                     0.05356555686949083, 5648.340641793412, 40323.29804647304, 45971.63868826645, 3.764363331779548e-07
                            0.3544631945249276,                          0.031299173781497144,                                        0.0003921730128219957,                                           3.2137448389916923,                                      0.1195314634629262, 5651.441359193603,2582.1558770792176,  8233.59723627282, 8.362112214024902e-06
                            0.8284014006027585,                        0.00019806269019503607,                                       0.00028666279834665666,                                        3.820055628216996e-05,                                      0.8145077889855841, 5646.248859416852, 34714.95490951059,40361.203768927444, 4.647741773829446e-08
                            0.7967092320378302,                           0.08919414521291522,                                         0.048123548476281586,                                       1.9194169352741963e-06,                                      0.2507914228523199, 5649.976514047194, 521023.5391551071, 526673.5156691544,1.9325993417025164e-06
                            0.4518630714187215,                         0.0016789332132717304,                                       1.5004182841603366e-05,                                            0.296290380959534,                                     0.11863174091456063, 5653.642096970339, 67247.07281641239, 72900.71491338272, 7.552387482388945e-05
                            0.7874700353077129,                          0.006631608544103085,                                         0.006228349658950657,                                       1.4437023080951802e-06,                                       0.880005970494271, 5651.656364297203, 692974.9227948725, 698626.5791591697,1.0367917225897132e-05
                            0.5939797520787313,                        0.00021896898615549482,                                        0.0037229218986610294,                                          0.07327126317410133,                                      0.2562790452551783, 5653.488049466012, 4849.110925557853,10502.598975023866, 6.474142923384054e-05
                            0.5533770634316402,                         0.0006046456451560579,                                       0.00019425278497418394,                                           1.3530767684595042,                                       0.510396410823921, 5647.497620276355, 6802.531644020982,12450.029264297336,1.6202123616804236e-07
                           0.28941451202606916,                            0.0419204515946595,                                        0.0027521699248504476,                                          0.05058100623705472,                                     0.14066148073029328, 5652.433343303444, 406.9746295356514, 6059.407972839096,2.2549100188553096e-05
                            0.7993061788272273,                         0.0001326173996802052,                                       0.00024050181044739163,                                           0.5734928229582158,                                      0.6794116362189117, 5649.859878227227,11700.205230411837,17350.065108639064,1.7198379753116542e-06
                            0.7546767862505417,                        0.00010414037725180972,                                       4.2895269553174584e-06,                                            0.639120003058104,                                      0.9082043841250759, 5653.125659864353,242729.92725303432,248383.05291289868, 4.506075647860864e-05
                          0.062424320282230966,                        0.00018903530238669361,                                         4.77716247359371e-06,                                         0.030041977571657733,                                      0.9341949275008498, 5647.134798238552,214652.58792009734, 220299.7227183359,1.1271983190141068e-07
                           0.15309068845808765,                           0.35017508442778966,                                          0.02209389394724365,                                          0.16417523196021727,                                     0.30516922578036465, 5646.128967608021,54.208141205572105, 5700.337108813594, 4.122623171089086e-08
                            0.9573391034179825,                        0.00033047115688869175,                                       3.8217113224783455e-05,                                         7.10433952962141e-06,                                     0.10632132753379153, 5641.174420273263, 169951.3092277922,175592.48364806545,   2.9069734953284e-10
                            0.7386436659086814,                         3.747878506357599e-05,                                           0.0355508097694998,                                       2.0002883706982924e-06,                                      0.7051707700732656, 5653.092969457561, 526637.8078563659, 532290.9008258234, 4.361151915758654e-05
                          0.047528573015564526,                           0.13602366176358463,                                        6.151318239957524e-06,                                          0.06819939737280478,                                      0.4915821395023017,5646.2661942646755, 162588.7947067465,168235.06090101117, 4.729012038930143e-08
                           0.11762109936001963,                         0.0011945622921738456,                                           0.0390118851686543,                                          0.01975107661999332,                                     0.12258015777478493, 5648.511236533635, 913.3900741065081,6561.9013106401435,4.4645725907518624e-07
                            1.0102083702053453,                            0.7046200642120605,                                          0.06748111206424508,                                       1.3319648928054698e-05,                                      0.3081980549749507, 5642.006378692524, 75093.29202843724, 80735.29840712977, 6.679685617960813e-10
                            1.0036245940203259,                         0.0001379755398930022,                                         0.005346320772086122,                                        0.0007437955614366486,                                      0.6603568717386218, 5640.185341755593,  8779.16141349051,14419.346755246104,1.0811594026867178e-10
                            0.6265840775168812,                           0.34615753185208775,                                         3.30396673322329e-05,                                        0.0001550930793644218,                                       0.685223043604765, 5651.183543435028,  36717.2783849178, 42368.46192835283, 6.461718433447009e-06
                            0.6437113784722381,                         5.064305677808619e-05,                                        7.941145206614525e-06,                                          0.09897702123670891,                                      0.6159899270594843, 5652.879560444824,  145682.568504755,151335.44806519983,3.5230504188328653e-05
                           0.31626069454850514,                           0.01002681252271143,                                         0.023574520333901863,                                       7.3872535706162735e-06,                                     0.21727261158588496, 5646.988637043718,135510.45702031624,141157.44565735996, 9.739201068487881e-08
                            0.5850069063872078,                         0.0005302267224690879,                                        0.0028757898893579056,                                        0.0014043010675357636,                                      0.3017209825521069, 5651.941532167992,2945.8142323338993, 8597.755764501891, 1.378917724347738e-05
                            0.6360078905975244,                           0.49755408783947597,                                       2.7992642684177287e-06,                                       3.5453746520763826e-05,                                      0.8239346773945232,5651.5478261982635, 385444.4987481847,  391096.046574383, 9.301522133401717e-06
                            0.6384723034152172,                         0.0010801227371267654,                                        5.997792735523404e-06,                                            1.738934412487312,                                     0.43236946318322644, 5642.242174342871, 167654.3979081238,173296.64008246665, 8.455918188942621e-10
                           0.08989206866881899,                         9.603487439735213e-05,                                        0.0006574250830415705,                                        0.0002934926892969735,                                      0.8303126964792885, 5647.082996859659,15341.209685320688, 20988.29268218035,1.0702944648576454e-07
                           0.30196866580286374,                            0.4585471753048148,                                        6.325454090030445e-06,                                        9.651713752510868e-05,                                      0.4162166288192757, 5649.375066662553, 168454.4520661067,174103.82713276925,1.0590989731467528e-06
