galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.lens.mass.einstein_radius,galaxies.source.pixelization.regularization.coefficient,    log_likelihood,         log_prior,     log_posterior,                weight
             -0.003424546115518803,              0.004246410638856592,                   -0.057361599134290175,                     0.00879101144536798,        0.05122036411346631,       -0.05196843227439876,                1.6035348301094647,                                    0.15374214585937795, 6601.788144728321, 7.058961723603799, 6608.847106451924, 8.470893406913915e-08
             0.0002813215170142491,           -0.00043219939564886233,                    -0.03762683858085337,                   0.0028704457400396772,       0.051664177504521236,       -0.04136813128670158,                1.5967542496355986,                                 2.5406003327390504e-06, 6605.119854420018,393608.32151624595,400213.44137066597,2.3706768089728603e-06
             0.0025135108051851656,              0.003087762880097294,                    -0.04653785487014702,                     0.03943414219640958,        0.06861779604003115,       -0.04621058614305129,                1.5999924315788008,                                    0.00345015445737565, 6600.183251424119, 290.3940030390305, 6890.577254463149, 1.701895581627224e-08
             -0.006335136895543524,             0.0038285462467924185,                    -0.04903933948786323,                     0.01462720494517675,         0.0572894694307412,      -0.047219651310764055,                 1.601820201515893,                                  0.0008361583310263368, 6600.466533738378,1196.5057233791765, 7796.972257117554, 2.259232134673734e-08
              0.008980468338655718,             0.0016613170160490389,                   -0.056270919421541755,                     0.02150313455746475,       0.059146856951782734,       -0.05060758339971422,                1.5995114829995698,                                 3.8053315066066406e-05, 6603.828883631511, 26279.47520846286,32883.304092094375, 6.519448537820446e-07
            -0.0025373181448982143,             -0.005341041747313885,                    -0.04615735822073218,                    -0.04497876093458231,        0.03137927467402807,       -0.04854617397408628,                 1.604731582089625,                                    0.03916676046694438, 6599.795619368433,26.082311999617605, 6625.877931368051,1.1550118713988204e-08
             0.0029434918868221295,             -0.003386672634062985,                   -0.053126904445221376,                    0.023813914621007872,        0.06240844829854075,      -0.049755418538089125,                1.5968082968744293,                                  0.0012835375818327226, 6596.591157710668, 779.6507435836285, 7376.241901294296, 4.687123885940933e-10
             -0.006896006750631335,             -0.005477109386718995,                   -0.044505633405929675,                   -0.005560526719866974,        0.04667907133052501,       -0.04595715946231227,                1.6038441207686085,                                   0.007349985287826546, 6602.134955190762,136.61918135638666, 6738.754136547149,1.1982490323727356e-07
            -0.0038550264687393938,              0.007527439671978524,                    -0.05612608935489629,                    0.023568511210692217,       0.059209280331527725,      -0.051131495257065535,                1.6029104124729658,                                  3.164044083226141e-05, 6603.065892613162, 31605.67700765817, 38208.74290027133, 3.039821431099584e-07
            -0.0019886214375179918,              0.004836141769441292,                    -0.06626211553744078,                    0.012856206667618756,        0.05124451357291393,      -0.055333869729358914,                1.6033665985965406,                                  6.606743318922812e-06,  6601.54552121234,151361.05206118437, 157962.5975823967, 6.645982030320521e-08
             0.0002379587679379481,              0.005601212299609098,                    -0.04010119257653624,                    0.009377166825648042,        0.05450098561264727,      -0.043076319686580655,                 1.599517079621246,                                 3.6214102106137716e-05,6605.8782711118965, 27614.11616542103, 34219.99443653293, 5.061142152488226e-06
             -0.002991406333415438,             -0.011702131356690293,                    -0.03895177995148554,                    -0.00946154757803508,       0.044942508198619724,      -0.042763249163710715,                1.6029931596542166,                                   0.005460901535685994, 6600.522375562397, 183.6901005230728,  6784.21247608547, 2.388980763393055e-08
             -0.005617559397644932,              -0.00542998058330741,                    -0.05082589115244581,                    0.008893832201511138,         0.0527002795182232,       -0.04675285040509475,                1.6004021599645675,                                   0.008656255683121885, 6601.088601586094,116.08343650987885, 6717.172038095973, 4.208443396812925e-08
            -0.0015824575836850586,             -0.007673172508925893,                   -0.038701870229878775,                   -0.019181448902068663,        0.04418175745332309,       -0.04332907101368827,                1.6007255561574671,                                  3.206215654693103e-06, 6602.720983052538, 311894.7437021417, 318497.4646851942,2.1530581208407036e-07
              -0.01290135695192448,            -0.0023263222677685704,                   -0.062252366898949946,                   -0.006902161966534986,       0.046760285186545014,       -0.05568045212306921,                 1.601379502216773,                                 0.00010291326456760576, 6599.365667313759, 9717.478984829957,16316.844652143716, 7.513817512379046e-09
            0.00035677347462934473,             0.0017553029559813215,                    -0.06412994579767502,                     0.02422340273192621,        0.06129718127354694,      -0.056471047633465526,                1.6013687799841811,                                     0.0363352518593512, 6603.124416452976, 28.06732058264018, 6631.191737035617,3.2230322653053466e-07
            -0.0011153739316668756,             -0.006883240590035335,                    -0.05414528166264659,                   -0.007940569026499705,       0.045775480401525626,      -0.052442678135298015,                1.6011157361439565,                                     0.3750097303130165,  6600.74752320073, 3.224176569812145, 6603.971699770542, 2.992216611804668e-08
            -0.0016099216008897508,            -0.0007127391583487213,                   -0.028700813536346077,                   -0.054605306028071725,       0.026534119685692914,       -0.03924557005011331,                1.6019085173985042,                                   0.012922704092996765,  6597.79628895622, 77.93398386017773, 6675.730272816399,1.5641855965753596e-09
             0.0017506897603917857,             -0.006558779533956851,                    -0.04496595591036892,                  -0.0015624787653857632,        0.04734115303071895,       -0.04650902272510621,                1.6005694727947144,                                   0.006940158057613521, 6602.260410951983,144.65178051118357, 6746.912191463167,1.3584130083311292e-07
