galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.mass.einstein_radius,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.source.pixelization.regularization.inner_coefficient,galaxies.source.pixelization.regularization.outer_coefficient,galaxies.source.pixelization.regularization.signal_scale,    log_likelihood,         log_prior,     log_posterior,                weight
             0.0016864793330970728,            -0.0019823988564350963,                     0.03705852029248714,                    -0.02325952064766577,                1.6020046407622917,        0.04052090969761202,       0.043346823577342875,                                           0.0166081854435768,                                         0.003285497936103164,                                      0.9979448015751192,  5612.23631258237, 365.1406300959007, 5977.376942678271,1.3297257838945469e-08
             0.0035196210056635774,              0.006813324174845169,                    0.045888270600470966,                    -0.03485847276616562,                1.6045746349373653,        0.03576342418389061,        0.04775438824620737,                                           0.1834764199059462,                                           1.1753703292511462,                                     0.13862362513199955, 5609.356023120608, 6.857364163653347, 5616.213387284261, 7.462223810229729e-10
            -0.0004674291899367225,              0.005996763434386331,                    0.050274686580451526,                    0.010734464555329627,                1.5967648439188287,       0.055114334526164266,        0.04804188061046444,                                        9.281225466477945e-05,                                       3.3126576842745656e-06,                                     0.24393936287123752,5608.3517601576805,312647.42064769246,318255.77240785013, 2.733520953447195e-10
           -0.00046091142985114485,            -0.0018757394936511373,                     0.06399755435468123,                    -0.03093585430552808,                1.6043146225481244,        0.03693837997244309,        0.05741549080055036,                                       2.6040235487653064e-06,                                           1.1170642030899047,                                     0.16049842115508295, 5612.631328633617,384022.54385824443,389635.17518687807,1.9738556144622968e-08
             0.0005130748720188675,              0.003249677412204338,                     0.04923703310566971,                    -0.04964159094312722,                1.6026095412491297,       0.030575224712894866,       0.050399747422950614,                                       1.2682271255245425e-06,                                          0.08042556846043644,                                      0.1562584620568208,  5608.63469330055, 788515.2747680258, 794123.9094613264, 3.627427239770788e-10
            0.00019802141535256633,              0.007589093726106302,                     0.07702701668574032,                   -0.026473196471044763,                1.6035005268028153,        0.03695805883050174,        0.06197838309883369,                                         0.006957812730091189,                                        0.0038029309389697305,                                      0.6106078766438927, 5608.216536923954,407.21621707895724, 6015.432754002911,2.3877876577219203e-10
              0.005071471316728747,             0.0006466275214600934,                    0.036612840587180145,                   -0.023279078716396125,                1.6011061282907644,        0.04241989288445863,        0.04145387713377191,                                       2.4667873308885175e-05,                                        4.970540174300482e-05,                                      0.8494539219892265,  5612.22174421938,60657.657835796286, 66269.87958001567, 1.310494281883156e-08
            -0.0020422424261272647,            -0.0010105453097681513,                    0.057018606012467714,                   -0.021078301003309336,                 1.604648997504886,       0.039680398623976376,       0.052329232229266165,                                          0.03408869370654365,                                         0.040875758492810915,                                    0.034327702332690335, 5608.483621363775,54.351132534048304, 5662.834753897823,3.1188105989236445e-10
             0.0018945738741694294,             0.0011247905844070324,                     0.03836577247232691,                   -0.011813844007693664,                1.5986917033546648,        0.04730864658312489,        0.04185559161516239,                                           0.6640218728023523,                                        3.729263966183634e-06,                                      0.5184252662340554,  5610.48003830257, 268151.4972126879,273761.97725099046,  2.29626423472778e-09
             0.0006424946610777304,              0.008995849811549994,                     0.06180611757851051,                   -0.006219309405948567,                  1.60309876579975,        0.04563511460285097,       0.054117905518005105,                                        0.0011889403619284298,                                       0.00039656670797163926,                                     0.24088645304860434, 5609.033742580837,  3363.28334513407, 8972.317087714906, 5.406343184060735e-10
