galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.sersic_index,galaxies.source.bulge.intensity,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.effective_radius,galaxies.lens_1.bulge.ell_comps.ell_comps_0,galaxies.lens_1.bulge.ell_comps.ell_comps_1,galaxies.lens_1.bulge.intensity,galaxies.lens_1.mass.ell_comps.ell_comps_0,galaxies.lens_1.mass.ell_comps.ell_comps_1,galaxies.lens_1.mass.centre.centre_0,galaxies.lens_1.mass.centre.centre_1,galaxies.lens_1.mass.einstein_radius,galaxies.lens_1.bulge.effective_radius,galaxies.lens_1.bulge.sersic_index,    log_likelihood,        log_prior,     log_posterior,                weight
                        0.21806543134267564,                         0.5314070617359543,                0.8023253973013199,            0.22464787190477922,                 -0.23673004498586314,                    0.199035701843974,                   0.08580927022006554,                        0.03831110309049938,                        0.08512234370803985,            0.01026873288026569,                       0.00796559035765915,                      -0.14908183048212187,                -0.05490980257105659,                -0.06145715533185911,                  0.8211516659995495,                    0.6483811900074034,                0.5023894499040682,21726.123656236752,96.02215580751907, 21822.14581204427, 2.728653295721456e-10
                        0.23930692230898817,                        0.48541857417706846,                0.8342110245494836,             0.2256409042159167,                 -0.24808339280131986,                  0.18801709811700362,                   0.08474371183780775,                      0.0008892399579320767,                         0.0908588192596282,            0.01147994670161536,                     0.0024440971410776423,                       -0.1510643644592404,                -0.07559148763889618,                -0.07031651283678934,                  0.8265102945439278,                    0.6115675631345567,                 0.500629671264599, 21725.14048704518,85.87197211876364,21811.012459163943, 1.020853454606287e-10
                        0.25048608607163625,                         0.5371353401402459,                0.8089473129361687,             0.2398884793281137,                 -0.23575097493347413,                   0.1921643035245404,                   0.08066066134134862,                      0.0034800334313993156,                        0.13528654971518336,           0.010674622674833701,                       0.02206141774637065,                        -0.154928420417988,                 -0.0659145192758038,               -0.054747607561300926,                  0.8194487218297605,                    0.6328471121699395,                0.5018250764061563, 21726.43845022889,91.90453817388733,21818.342988402776,3.7381924084755607e-10
                        0.21777607233716303,                          0.531216278005578,                0.8374916869579814,            0.22845628961137052,                 -0.24565332360855996,                  0.18860895311086223,                   0.08286827791873919,                     -0.0034475262297239363,                         0.1614905128536176,           0.010948483542361059,                        0.0121665703103342,                      -0.15131989393432538,                -0.08674719592877245,                -0.06433362146341298,                  0.8255960933512136,                    0.6407478825169692,                0.5054548893888566, 21725.65984704603, 89.9906720384076,21815.650519084436,1.7160051435926892e-10
                        0.19755496431640787,                          0.516700397454743,                0.8949466048354169,            0.22721297935834167,                 -0.24244998318757915,                   0.1936794146829771,                   0.08439438297807073,                       0.009566280399265494,                        0.10679860650293951,            0.01179182161230607,                      0.013620383781378429,                      -0.15474787933888526,                -0.07231921238782738,                -0.05994267942419143,                  0.8194503678903802,                    0.6280339055708992,                0.5002240499259947,21726.387023339223,83.48313728003782, 21809.87016061926,  3.55080838512895e-10
                         0.2575178504366306,                         0.5029140968091549,                0.8141357798113615,            0.23531148283727332,                 -0.23494040309387404,                  0.20079290171567388,                   0.08234821338846565,                       0.026881077479871073,                        0.15133119591201033,           0.010964361781024785,                      0.010820044930946396,                      -0.14585236757090933,                -0.06391810614780258,               -0.049616842456051774,                  0.8162351761249648,                    0.6314688110852834,                0.5013340716783437,21725.799917805205,89.73311385997289,21815.533031665178, 1.974015430139902e-10
                        0.20382118670524943,                         0.4737317845804315,                0.8321595973768974,             0.2237380092680789,                 -0.24471712263576523,                  0.19211532788118502,                   0.08394976286664556,                       0.026662018289678895,                        0.13389499016310122,           0.010820452716752324,                      0.014547565598939969,                      -0.16555513621460274,                -0.07126383908540701,                -0.06360836208714044,                  0.8298753410529379,                     0.643511520258023,                0.5009560769869537,21725.659215737447,91.45071363225685,21817.109929369704,1.7149221567020638e-10
                        0.23133060181278264,                         0.5103200513477429,                0.8191653944456311,            0.22181605427473147,                  -0.2432557430238637,                   0.1897377301535944,                    0.0844915300632044,                      0.0038793423972259575,                        0.15409051446447647,           0.010906822777165249,                       0.02573531709177648,                        -0.151723834127004,                -0.08510707673021152,                -0.06476814168704206,                  0.8205273305623886,                    0.6183379571789296,                 0.500696702170587, 21726.16599135814,90.48784107819738,21816.653832436336, 2.846651270423571e-10
                         0.1987962421741425,                         0.5247142354233911,                 0.811037224113167,             0.2248452433849376,                  -0.2432320439088253,                  0.18776208617044443,                   0.08457746394725069,                       -0.05946655630350809,                        0.15140167945384173,           0.010849925811191844,                      0.029423726422908116,                       -0.1574971990782679,                -0.07066891610955374,                 -0.0665255277883473,                  0.8205343421205918,                    0.6307501624706376,                0.5003446621710967,21725.327877541466,90.92455042379848,21816.252427965264, 1.231249483397141e-10
                        0.19701189144873058,                        0.47308162336097015,                0.8299111211786393,            0.22282826339262138,                 -0.23670128048714678,                  0.19909502643516896,                   0.08452841268687013,                        0.05527806280880008,                        0.08494262603834597,           0.010587606165318456,                      0.010163209934258826,                      -0.14580225826732002,               -0.059358370312656686,                -0.04931174474523298,                  0.8181463203715036,                    0.6479702583770239,                0.5000750999594596,21725.617248093204,93.49122726860024,21819.108475361805,1.6444402383431032e-10
