galaxies.lens.bulge.centre.centre_0,galaxies.lens.bulge.centre.centre_1,galaxies.lens.bulge.ell_comps.ell_comps_0,galaxies.lens.bulge.ell_comps.ell_comps_1,galaxies.lens.bulge.intensity,galaxies.lens.bulge.effective_radius,galaxies.lens.bulge.sersic_index,galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.mass.einstein_radius,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.intensity,galaxies.source.bulge.effective_radius,galaxies.source.bulge.sersic_index,log_likelihood,log_prior,log_posterior,weight
-0.0001219803507921,6.490554479017656e-06,0.1619221999329377,0.1280954910933539,1.341341642178137,0.8108550526338668,2.684055119238997,-0.0119586377300616,-0.0312520219528227,0.149991137191221,0.0060444730598143,1.284979630104318,0.0273564063723165,0.0766917969537931,0.0774298900818506,0.1182850499336392,-0.129634335124097,0.2528903665276374,3.262166213460826,0.1937920730902358,2.4641388088105884,-33127.61045617233,2.455281718759318,-33125.155174453575,0.0001
5.486951271503642e-05,0.0001809686032959,0.1622779648087985,0.12783667199686,1.3373639234706831,0.8112383528202491,2.69168733643231,-0.0108567212362389,-0.0317722925995031,0.1514459174206733,0.0080163715975227,1.2850896213568397,0.0285845605593028,0.0775515554890472,0.0782605041219171,0.1171358490666115,-0.1290678640268338,0.2512545462472901,3.2466326187152528,0.1948908887497458,2.4647735896008003,-33122.16248599005,2.4711632128773604,-33119.69132277717,0.0001
-9.088304483567428e-05,0.0002523732154548,0.162082438049317,0.1278403158337285,1.3376505022072958,0.811604957125758,2.6870556366063285,-0.0103953024239839,-0.0305397723399287,0.1503589020852201,0.0073518519581142,1.2855122304788478,0.0281034966707796,0.0764652133511435,0.07844115587234,0.1177391550803762,-0.1259478046510219,0.2532333378613798,3.253850406346019,0.1923430864131206,2.4636022924839756,-33123.42047964306,2.4583073305891348,-33120.962172312466,0.0001
6.94061631547194e-05,0.0002809570125397,0.1620422403878883,0.1275991041835476,1.339479440550336,0.8115893659267505,2.68383476776005,-0.0112517416069222,-0.0315810632751853,0.1510784029640291,0.0065278224683394,1.2854798052696492,0.02759343276167,0.0771491642453997,0.0778824009855272,0.1177920977173398,-0.1262930349626403,0.2524941544774597,3.2364047118394508,0.191886885878936,2.421528826253912,-33124.47191677976,2.467388210528457,-33122.00452856923,0.0001
6.21048867617646e-05,0.0001695934821727,0.1617842471572345,0.1286908628005972,1.3387487082891476,0.8116096299137332,2.686387131520321,-0.0114953448623905,-0.0323011470198709,0.1498798542303321,0.008569077927852,1.285510323079973,0.0286377426003877,0.0762179603459591,0.0780619580536637,0.1168086119127628,-0.1269589525775502,0.2525712718254983,3.237010933682086,0.1909692616982659,2.417295981765836,-33129.70956283837,2.464570569808231,-33127.24499226856,0.0001
5.142148101232931e-05,0.0001630324018974,0.1619039186799064,0.1285979099856042,1.338635367431472,0.8115084631376551,2.6900664514493373,-0.0111718360655281,-0.0316824166058454,0.1517296843813432,0.0070114489319233,1.2853601196702011,0.027927143793814,0.077459566503107,0.078058272050415,0.1171993816600695,-0.1314500744476358,0.2501892587934657,3.253461283473022,0.190322248795122,2.424123601220419,-33126.71421637277,2.465919623499663,-33124.24829674927,0.0001
-0.0001341774546496,0.0001093970181406,0.1615497032298751,0.1284264065989697,1.3419929209976982,0.8107594331076702,2.6796741354291367,-0.0105665466994949,-0.0307671971611605,0.1519517663956357,0.0069876215174159,1.2850212490673436,0.0279259445063827,0.0777345857019244,0.0779720569155965,0.1171779592055276,-0.130338511868583,0.2518509189796212,3.259581943864141,0.1943563248427498,2.502696156285471,-33133.089294835096,2.459476596447983,-33130.629818238645,0.0001
0.0002429780974562,0.0002523164275086,0.1625316604369537,0.1280398128841467,1.33781518824149,0.812243099513791,2.6887082835090865,-0.0105966731658711,-0.0306229886284162,0.1495418148648946,0.0090186153970168,1.2852570672118977,0.029314881497945,0.076316991215938,0.0781356922396503,0.116693148539004,-0.1303768833481588,0.2510431274859179,3.254035309403395,0.19197657052508,2.4758458263321206,-33129.99942536341,2.459328564890082,-33127.54009679852,0.0001
-0.000191568307963,0.0003441362040925,0.1622084510500443,0.1279834700703541,1.3383901387900452,0.8116790272714381,2.687680578897641,-0.0105291654759473,-0.0303270212726806,0.1511203677682555,0.0087588941322082,1.2857823787311289,0.028892208962362,0.0769206578889039,0.0783210634286854,0.1174065608728571,-0.1282350276476075,0.2520079986128556,3.252947992221309,0.1930148396606656,2.4791792308289993,-33126.428688028755,2.461055471732392,-33123.967632557025,0.0001
6.948997312100022e-06,0.0001702869405226,0.1622510761153612,0.1279607302172474,1.339102724404775,0.8116890665283034,2.682687949540848,-0.0098244222748282,-0.0308156732624329,0.1504473237475431,0.0102116576132013,1.2850133125645276,0.0297794543089144,0.0769897240184526,0.0787438277655687,0.1167006533547846,-0.1277116816428125,0.2534225397360494,3.254150631437579,0.1938664346065208,2.4925206068517554,-33125.11457064122,2.4616019333576635,-33122.652968707866,0.0001
