galaxies.bgg.mass.einstein_radius,galaxies.bgg.mass.slope,galaxies.bgg.mass.ell_comps.ell_comps_0,galaxies.bgg.mass.ell_comps.ell_comps_1,extra_galaxies.0.mass.einstein_radius,extra_galaxies.1.mass.einstein_radius,extra_galaxies.2.mass.einstein_radius,    log_likelihood,           log_prior,     log_posterior,                weight
               1.1761122548135485,     1.9868764773890728,                   0.012688241233086903,                    0.22003210494720793,                   0.4683836636639323,                   0.7109759412557092,                   0.2847781422523385, 7512.697533982377, 0.01909111285873177, 7512.716625095235, 2.305767328005162e-10
               1.1846810448766258,     1.9922217161163092,                   0.013556573272125744,                    0.21994099905619027,                  0.46718328206943555,                   0.7099066303491929,                   0.2840965941995902, 7512.797869098795,0.015598639432281524, 7512.813467738227, 2.549121103973055e-10
               1.1734650771181945,      1.982616076707505,                   0.011731127058049528,                    0.21747032244669454,                  0.46833628181063297,                    0.708251825850942,                  0.28414602867505484, 7512.845336783852, 0.02840289098184396, 7512.873739674834, 2.673039781356119e-10
               1.1916543809507603,      1.991001523189131,                   0.011891159997443102,                    0.21651793537517405,                  0.46525578663234374,                   0.7027113678596123,                  0.28266906181633455,  7511.97049506996, 0.03257350886580728, 7512.003068578825,1.1144651523278667e-10
                1.198642135078403,     1.9936241407835253,                   0.012086887497062252,                     0.2154053723185249,                  0.46367345177195884,                   0.6999227601532227,                     0.28167545746634, 7513.879726419211, 0.04709073426788101, 7513.926817153479, 3.134272823568459e-10
               1.1834809236954071,     1.9820446275729673,                   0.009783165178502199,                    0.21418452135289318,                  0.46576052115163885,                   0.6996301245948244,                   0.2823160169842279, 7516.601094640144, 0.04151789927177919,7516.6426125394155, 4.764441497576475e-09
               1.1897581760342955,      1.991835589904328,                   0.011426234227273529,                    0.21765390038432375,                   0.4664776267328419,                   0.7042785577816865,                  0.28333291878949235, 7514.404707508489,0.026692971565224027, 7514.431400480054, 5.298259032985972e-10
               1.1894008514791483,     1.9934065723761936,                    0.01233955423080625,                    0.21866059521671974,                  0.46676970590953787,                   0.7062492404354814,                   0.2838021151959579, 7513.506697810466,0.022160540696686007, 7513.528858351163,2.1584029737561347e-10
                1.180224886025072,     1.9825969551397045,                   0.010373282807945075,                    0.21578811296026323,                  0.46698960246817794,                   0.7026732223213352,                   0.2830529307568266, 7516.184075331155, 0.03350822288462395,  7516.21758355404, 3.139805991689595e-09
               1.1884087145446747,     1.9918894765236328,                   0.011354612892030783,                    0.21911100522108973,                   0.4675382003364874,                   0.7062907310716362,                   0.2831060795205481, 7516.770580865552,0.020583919540530713, 7516.791164785092, 5.644414918847956e-09
               1.1859498814252047,     1.9831182416411888,                    0.01044441841302749,                    0.21404913099658163,                  0.46561027796853566,                    0.699431113632451,                   0.2818374525883074, 7516.811062718254,  0.0415531443864556, 7516.852615862641, 5.877599316435487e-09
                1.182511210150944,     1.9808449866162172,                    0.00972418843049136,                    0.21378675011475382,                  0.46634171502858685,                   0.6993898787509926,                  0.28200925201819094,7513.3755192278695,0.042659268444527505, 7513.418178496314,1.8930513566626796e-10
               1.1807629615639486,      1.984459459808946,                   0.011413635710971997,                     0.2162712792967608,                   0.4669237134036467,                   0.7043733562933219,                   0.2835511114924933, 7515.418634788315, 0.02949403148039302, 7515.448128819796,1.4604147476108081e-09
               1.1685500004077056,      1.977789457041068,                   0.010750572659349547,                    0.21663467971587022,                  0.46902697458489584,                   0.7067753192753967,                     0.28429838992689, 7512.764152557196,0.039423448654552246, 7512.803576005851,1.0271863147123213e-10
                1.174218637751914,     1.9846406426434253,                   0.011585453258695963,                    0.21826165026822575,                   0.4691069381870784,                   0.7086389817235644,                   0.2849314821193783, 7517.386063700957, 0.02570552433838585, 7517.411769225295,1.0445271434795656e-08
               1.1829514772558927,     1.9887610809105023,                   0.013019529571061953,                     0.2191560809669461,                  0.46647437380172324,                   0.7083367914238867,                   0.2835693958206401, 7517.438467383996,0.019021312815930804, 7517.457488696812,1.1007238091959724e-08
               1.1736161548662747,     1.9821166092844138,                   0.011331068888804535,                    0.21768908426828626,                   0.4686648501493353,                   0.7073744978413539,                   0.2844624831064696, 7515.429148167183, 0.02907127159261481, 7515.458219438775,1.4758496353982502e-09
               1.1883107552855836,     1.9831370095599619,                   0.010134074676701538,                     0.2141716329165031,                   0.4646700590747312,                   0.6984178882137049,                    0.281122055214727, 7514.460447684774,0.044513253246471464, 7514.504960938021, 5.601970767162007e-10
               1.1878068953160745,     1.9916754889025938,                   0.011739920470158738,                     0.2181973250751341,                   0.4671323626569431,                   0.7054155688876335,                  0.28382346263071795, 7513.430666902415,0.023365838083084928, 7513.454032740498, 2.000381027529638e-10
               1.1999179871141268,     1.9940310066473146,                   0.012445249241790824,                    0.21557876300626921,                   0.4631605676737475,                   0.6998839264535156,                  0.28146903832518627, 7513.986894943664, 0.04906904288389721, 7514.035963986548, 3.488827491439202e-10
