galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.mass.einstein_radius,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.source.pixelization.regularization.inner_coefficient,galaxies.source.pixelization.regularization.outer_coefficient,galaxies.source.pixelization.regularization.signal_scale,    log_likelihood,         log_prior,     log_posterior,                weight
              0.001941940723806176,             -0.007679858181927412,                1.6004749688453044,                    -0.05784630831079193,                    0.003947159151138648,        0.05232045252584839,       -0.05235766901632459,                                       1.4549106491080446e-06,                                         0.007189449618988454,                                     0.40820006288656063, 5516.146479858584, 687466.5415705565,  692982.688050415, 8.938624917697539e-09
              0.006957934210659754,            -0.0032666724249770414,                1.5986803934392642,                    -0.04738175808410836,                    0.007741153991961081,       0.051618391368822555,      -0.046229248017843984,                                        4.751424006381779e-05,                                         0.005225268888514607,                                     0.18713642389968277,5512.7592404651705, 21237.73040252801, 26750.48964299318,3.0214216468075924e-10
              0.002010902909080513,               0.00500246320835389,                1.5983817365725839,                    -0.03995124507813145,                   0.0021833153331910124,       0.051242128165354756,       -0.04331637214027844,                                           0.3347289877277941,                                          0.00047156650566035,                                     0.35378414361743815, 5515.479249672377, 2123.641288627511, 7639.120538299888, 4.586657653750244e-09
            -0.0015863277707568173,            -0.0025965590680138498,                1.5988134332724828,                    -0.04668281346234342,                   -0.012650681243901538,        0.04527889702512183,      -0.048070915776981735,                                         0.019665442094594903,                                       2.1938942382418756e-05,                                      0.6792448275277703, 5515.422535866652, 45631.95417340258, 51147.37670926923, 4.333769740569773e-09
             -0.006801718614414092,            -0.0061320830503491805,                1.5998942609261222,                    -0.04452897077187849,                   -0.014516260606094589,        0.04470904407909601,       -0.04575616693784599,                                          0.08608693875988244,                                        8.500149947470114e-05,                                       0.624752844341535,5513.0931860581995,11776.200757561584,17289.293943619785,4.2193161182423377e-10
              0.005423504640235483,               0.00712838384626768,                1.6000049917045234,                    -0.05792874426534126,                   -0.004681853010282468,        0.04669179303657088,      -0.052758895349785805,                                        0.0006741619879969555,                                       3.2187278916190615e-05,                                      0.8511761452654761, 5517.132292436516, 32551.52114916852,38068.653441605034, 2.395541376903848e-08
            -0.0018859200989547317,             -0.002078697932277123,                1.6023996954886792,                    -0.04290321194533325,                   -0.018240666461933952,        0.04015491401474307,       -0.04481249394053331,                                       3.2264134286512785e-05,                                            1.325157059238223,                                      0.4775525381903235,5517.4562654054325,30995.078800584517, 36512.53506598995, 3.312099303027112e-08
              0.006700961380847194,            -0.0029228311435267893,                1.5980846525177967,                    -0.05414900437494757,                   -0.006036172158506931,        0.04662723659295572,       -0.05084557778151431,                                       1.1284449394339493e-06,                                          0.08056667777816162,                                      0.5677113180634715,5512.1158017389025, 886187.7000095982, 891699.8158113371,1.5877036679537544e-10
              0.005847457475618723,             -0.005422010639645945,                 1.600473584830342,                    -0.04754460404830356,                   0.0038161742187040335,       0.052529560488902886,        -0.0479208689472528,                                        6.368213061849343e-05,                                          0.07639798751875483,                                      0.6016043443392283, 5514.595973535736,15716.099544857047,21230.695518392782,1.8962446724721285e-09
              0.006492464335563471,              0.001326174966573016,                  1.59898283086685,                    -0.02877092198212162,                    -0.02162621207717438,       0.039975248052443124,       -0.03714925956875694,                                          0.00466955040084833,                                       4.7476271117574135e-05,                                      0.9838077103209507, 5513.629623896506, 21277.66789127855,26791.297515175058,  7.21462990674062e-10
