galaxies.lens.mass.einstein_radius,galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.intensity,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.effective_radius,     log_likelihood,         log_prior,      log_posterior,                weight
                 1.613323405406284,                       -0.11864698442169624,                        0.18029800376092328,              1.679572520415702,              -2.6217767234992806e-08,               -4.588862838328378e-09,                   0.12374074253104486, -6981.995579994185, 5.399198712851987, -6976.596381281333, 2.404805416028221e-09
                1.6133234565097694,                       -0.09561062928224595,                        0.18169502871335602,             1.7313042065142048,               2.2631560958608077e-08,               3.2275690731164985e-09,                   0.11822830951411714, -6983.689810933374, 5.452291499028363, -6978.237519434346,4.4186010700017366e-10
                1.6133234545379969,                       -0.10744171994680803,                        0.17737297343821198,             1.7015161488368111,               2.0014745125140898e-08,               3.3149732889259376e-09,                   0.12008205308972593,  -6982.64159198973, 5.443475227950858, -6977.198116761779,1.2604351224713162e-09
                1.6133234078585421,                        -0.1100676880290878,                         0.1943591382314057,              1.722224568437124,               -2.550296793191187e-08,               -5.179443034186715e-09,                   0.11643869580227312, -6981.008478620144, 5.424765882713709, -6975.583712737431, 6.453162793663131e-09
                1.6133234575937154,                       -0.11338795197749152,                        0.20753481497539347,             1.7227519675317446,               2.4217179470098493e-08,               3.9009601035533414e-09,                   0.11951869479763781, -6984.000682027896,  5.36890032769167, -6978.631781700205, 3.237987683371533e-10
                 1.613323404801691,                       -0.11806544216405683,                        0.18004975928105238,             1.7489320893171456,              -2.8060832629739352e-08,               -3.533719809822866e-09,                   0.11584055634550164, -6984.601155507531, 5.439388177839323, -6979.161767329691, 1.776204122554698e-10
                1.6133234957732006,                       -0.11167470338131283,                        0.18054720149569206,              1.718793816041917,                 6.13392098502974e-08,               1.2101518932772226e-08,                    0.1192798236889425, -6983.931878115549, 5.432419629316618,-6978.4994584862325,3.4686170290790614e-10
                1.6133234027594088,                       -0.11677321955191308,                        0.20676678358707581,             1.6945987696664613,               -2.967485374094636e-08,              -4.5173355542327265e-09,                     0.119102887452727, -6981.418172819971, 5.379192958190671, -6976.038979861781,4.2839529354505486e-09
                 1.613323398762573,                       -0.10539422016478321,                        0.19385113467776544,              1.731836794293926,              -3.4604139845240134e-08,               -7.419554512444471e-09,                   0.11911044541812188, -6984.822508445031,5.4092369619238525, -6979.413271483108,1.4235099739302957e-10
                1.6133234730407386,                       -0.10234585731288963,                         0.2096759054979982,              1.734863952598792,               3.9791961628510286e-08,                5.636580750756348e-09,                   0.11909683628842865, -6983.625633437254, 5.376377891049415, -6978.249255546204, 4.711473207891588e-10
                 1.613323464012548,                       -0.11118100241259392,                        0.17627734808743095,             1.6709741849029747,                3.034056639261706e-08,                5.897964755474661e-09,                    0.1231282363717037, -6984.216065168866, 5.425503401227553, -6978.790561767639,2.6105708411407847e-10
                1.6133234819954838,                       -0.10990148072414888,                        0.17827878061060384,             1.7120842676278785,                4.751233458055726e-08,                7.447523812931234e-09,                   0.12242785658572554, -6983.989354993151, 5.415144668607864, -6978.574210324543, 3.274872988560837e-10
                1.6133234628638646,                       -0.10030497926364725,                         0.1831778941935637,             1.6942569083674188,               2.9138082585644653e-08,                 6.02837899738029e-09,                   0.12517189481507238, -6983.565049250485, 5.396535798273044, -6978.168513452211,  5.00573787204488e-10
                 1.613323412511751,                       -0.11970241033396128,                        0.19136533170475142,             1.7339959542640397,              -2.0649016913010243e-08,              -4.0031279471830494e-09,                    0.1170229687420849, -6981.782020465471, 5.411030878559022,-6976.3709895869115, 2.977334749332124e-09
                1.6133234901952445,                       -0.12364477323284716,                        0.18114699578803076,             1.7351319653681612,                5.574516340201008e-08,                8.981790707018877e-09,                   0.11987272721792433, -6984.725479222096, 5.405444367234008, -6979.320034854862,1.5685550688424216e-10
                1.6133233928162427,                       -0.11952132580354212,                        0.19003571334777405,             1.7603832480421737,               -3.885350270682597e-08,               -7.621284998926559e-09,                    0.1157773832289985, -6981.635677681525,5.4136148822196555, -6976.222062799305, 3.446541639159629e-09
                1.6133235032721864,                       -0.11115818686522366,                        0.19930924180634754,             1.7273006911629343,                6.843659150490566e-08,               1.2401384821836281e-08,                   0.11848493192296412, -6984.520945247914, 5.396603958210463, -6979.124341289704,1.9245435667698154e-10
                1.6133234122306952,                       -0.13095801676859062,                        0.20167388491741725,             1.7068906952135978,               -2.102563455286255e-08,              -2.3642311511307135e-09,                   0.12121633587574343, -6983.429790411439, 5.349935182696473, -6978.079855228742, 5.730734273208773e-10
                1.6133234026220626,                        -0.1203408581834653,                        0.17811450153846634,             1.7334033725441669,              -3.0486417362807217e-08,              -3.6862654803626604e-09,                   0.11850808718528326, -6980.420450665957, 5.427022187957727, -6974.993428477999,1.1618496109021577e-08
                1.6133233817479729,                       -0.10121347229653817,                        0.18471525597178365,             1.7151790729874736,              -5.1039670032060336e-08,               -8.543450620568382e-09,                   0.11799023931115411, -6983.110886128801, 5.447169165025564, -6977.663716963776, 7.883310663236721e-10
                 1.613323386249497,                        -0.1057182122009403,                        0.18819085960870427,             1.7589858789132669,              -4.7143752818223916e-08,               -7.165394860786378e-09,                   0.11650126551514035, -6984.925157605405,  5.43054141632158, -6979.494616189083,1.2846373671439298e-10
                1.6133233952985047,                       -0.11573779504969237,                        0.21484750700917707,             1.6950982832687547,              -3.7163549335139656e-08,               -5.733149996411946e-09,                   0.12417767183212615, -6983.747871599537, 5.317500897398331, -6978.430370702138,4.1693597207247445e-10
